bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
greenke01,Ken,Kenneth,,Green,,,,"Ken, Apple",F,0,0,80,215,Pan American,Ranger JC,19-09-59,Newman,GA,USA,Newman / West Fulton?,Newman / Atlanta?,GA,USA,0000-00-00,B
greenke02,Kenny,Kenneth,Leroy,Green,,,,Kenny,F,0,0,78,210,Wake Forest,,11-10-64,Eustis,FL,USA,Eustis,Eustis,FL,USA,0000-00-00,B
greenmi01,Mike,Michael,Kenneth,Green,,,,"Mike, Count",C-F,0,0,82,200,Louisiana Tech,,06-08-51,McComb,MS,USA,Higgins,McComb,MS,USA,0000-00-00,B
greensi01,Si,Sihugo,,Green,,,,Si,G-F,0,0,74,185,Duquesne,,20-08-33,New York,NY,USA,Boys,Brooklyn,NY,USA,04-10-80,B
greenst01,Steve,Steven,Michael,Green,,,,Steve,F,0,0,79,220,Indiana,,04-10-53,Madison,WI,USA,Silver Creek,Sellersburg,IN,USA,0000-00-00,W
greerha01,Hal,Harold,Everett,Greer,,,,Hal,G-F,0,0,74,175,Marshall,,26-06-36,Huntington,WV,USA,Douglass,Huntington,WV,USA,0000-00-00,B
grekino01,Norm,Norman,,Grekin,,,,Norm,F,0,0,77,180,LaSalle,,22-06-30,,,,West Philadelphia,Philadelphia,PA,USA,29-09-81,W
grigsch01,Chuck,Charles,L.,Grigsby,,,,Chuck,G,0,0,77,190,Dayton,,15-08-28,Dayton,OH,USA,Stivers,Dayton,OH,USA,15-07-03,W
grimmde01,Derek,William,Derek,Grimm,,,,Derek,F,0,0,81,228,Missouri,,03-08-74,Peoria,IL,USA,Morton,Morton,IL,USA,0000-00-00,W
grimswo01,Woody,George,W.,Grimshaw,,,,"Woody, Woodie",G,0,0,73,185,Brown,,24-09-19,,,ENG,Dean Academy,Franklin ,MA,USA,0000-00-00,W
groatdi01,Dick,Richard,Morrow,Groat,,,,Dick,G,0,0,71.5,180,Duke,,04-11-30,Wilkinsburg,PA,USA,Swissvale,Swissvale,PA,USA,0000-00-00,W
grossbo01,Bob,Robert,Edwin,Gross,,,,Bob,F-G,0,0,78,200,Long Beach State,Seattle / Los Angeles Harbor,03-08-53,San Pedro,CA,USA,Fermin Lausen,San Pedro,CA,USA,0000-00-00,W
grossmi01,Mike,Michael,James,Grosso,,,,Mike,C,0,0,81,230,Louisville,South Carolina,07-09-47,Raritan,NJ,USA,Bridgewater-Raritan,Raritan,NJ,USA,0000-00-00,W
grubadi01,Dick,Richard,Arthur,Grubar,,,,Dick,G,0,0,76,184,North Carolina,,26-07-47,Schenectady,NY,USA,Bishop Gibbons,Schenectady,NY,USA,0000-00-00,W
grunfer01,Ernie,Ernest,,Grunfeld,,,,"Ernie, Stump",G-F,0,0,78,210,Tennessee,,24-04-55,Satu-Mare,,ROM,Forest Hills,Forest Hills,NY,USA,0000-00-00,W
guarige01,Gene,Eugene,Michael,Guarilia,,,,Gene,F,0,0,77,220,George Washington,Potomac State,13-09-37,Duryea,PA,USA,Holy Rosary,Duryea,PA,USA,0000-00-00,W
gudmupe01,Petur,Karl,Petur,Gudmundsson,,,,Petur,C,0,0,86,250,Washington,,30-10-58,Reykjavik,,ISL,Mercer Island,Mercer Island,WA,USA,0000-00-00,W
gueriri01,Richie,Richard,V.,Guerin,,,,Richie,G,0,0,76,195,Iona,,29-05-32,New York,NY,USA,Mount St. Michael,Bronx,NY,USA,0000-00-00,W
guglito01,Tom,Thomas,James,Gugliotta,,,,"Tom, Googs",F,0,0,82,240,North Carolina State,,19-12-69,Huntington Station,NY,USA,Walt Whitman,Huntington Station,NY,USA,0000-00-00,W
gunthda01,Dave,David,C.,Gunther,,,,Dave,F,0,0,79,190,Iowa,,22-07-37,,,,Lemars,Lemars,IA,USA,0000-00-00,W
guokaal01,Al,Albert,G.,Guokas,,,,"Al, Gook",F-G,0,0,77,200,St. Joseph's (PA),,07-08-25,,,,St. Joseph's Prep,Philadelphia,PA,USA,02-08-90,W
guokama01,Matt,Matthew,George,Guokas,,,Sr.,Matt,F,0,0,75,195,St. Joseph's (PA),,11-11-15,Philadelphia,PA,USA,Roman Catholic,Philadelphia,PA,USA,09-12-93,W
guokama02,Matt,Matthew,George,Guokas,,,Jr.,Matt,G-F,0,0,77,175,St. Joseph's (PA),Miami (FL),25-02-44,Philadelphia,PA,USA,St. Joseph's Prep,Philadelphia,PA,USA,0000-00-00,W
guytoaj01,A.J.,Arthur,James,Guyton,,,,A.J.,G,0,0,73,175,Indiana,,13-02-78,Peoria,IL,USA,Central,Peoria,IL,USA,0000-00-00,B
hackeru01,Rudy,Rudolph,,Hackett,,,,Rudy,F,0,0,81,210,Syracuse,,10-05-53,Mount Vernon,NY,USA,Mount Vernon,Mount Vernon,NY,USA,0000-00-00,B
hadnoji01,Jim,James,Weldon,Hadnot,,,,Jim,C-F,0,0,82,235,Providence,,15-01-40,Jasper,TX,USA,McClymonds,Oakland,CA,USA,02-08-98,B
hagancl01,Cliff,Clifford,Oldham,Hagan,,,,"Cliff, Li'l Abner",F-G,0,0,76,210,Kentucky,,09-12-31,Owensboro,KY,USA,Owensboro,Owensboro,KY,USA,0000-00-00,W
haganto01,Tom,Thomas,Medard,Hagan,,,,Tom,G,0,0,75,185,Vanderbilt,,29-01-47,Louisville,KY,USA,St. Xavier,Louisville,KY,USA,0000-00-00,W
hairsal01,Al,Alan,Leroy,Hairston,,,,Al,G,0,0,73,170,Bowling Green,Port Huron,11-12-45,,,,Mount Clemens,Mount Clemens,MI,USA,0000-00-00,B
hairsha01,Happy,Harold,,Hairston,,,,"Happy, Hap, Super-Sub",F,0,0,79,225,NYU,,31-05-42,Winston-Salem,NC,USA,Erasmus Hall / Linbloom / Atkins,Brooklyn / Winston-Salem / Winst-Sm,NY / NC,USA,01-05-01,B
halbech01,Chick,Charles,P.,Halbert,,,,"Chick, Chuck",C,0,0,81,225,West Texas State,,27-02-19,,,,House,House,NM,USA,0000-00-00,W
halbrsw01,Swede,Harvey,Wade,Halbrook,,,,"Wade, Swede",C,0,0,87,230,Oregon State,,30-01-33,Dresden,TN,USA,Lincoln,Portland,OR,USA,05-04-88,W
halebr01,Bruce,William,Bruce,Hale,,,,Bruce,G-F,0,0,73,170,Santa Clara,,30-08-18,Medford,OR,USA,Galileo,San Francisco,CA,USA,30-12-80,W
hallije01,Jeff,Jeffrey,,Halliburton,,,,Jeff,G,0,0,77,190,Drake,San Jacinto JC,03-07-49,,,,Malverne,Malverne,NY,USA,0000-00-00,B
hallmi01,Mike,Michael,Horus,Hall,,,,,F,0,0,80,230,George Washington,,05-06-84,Chicago,IL,USA,Alan B. Shepard,Palos Heights,IL,USA,0000-00-00,B
hamerst01,Steve,Stevie,Ray,Hamer,,,,Steve,C,0,0,84,245,Tennessee,,13-11-73,Memphis,TN,USA,Middleton,Middleton,TN,USA,0000-00-00,B
hamiljo01,Joe,James,,Hamilton,,,Jr.,"Joe, Little Joe",G,0,0,70,160,North Texas State,Christian JC of the SW,05-07-48,Lexington,KY,USA,Dunbar,Lexington,KY,USA,0000-00-00,B
hamilta01,Tang,Tephen,,Hamilton,,,,Tang,F,0,0,80,220,Mississippi State,,26-05-78,Jackson,MS,USA,Lanier,Jackson,MS,USA,0000-00-00,B
hamoojo01,Joe,Joseph,,Hamood,,,,Joe,G,0,0,72,180,Houston,,07-09-43,,,,Fordson,Dearborn,MI,USA,19-08-70,W
handlbe01,Ben,Benjamin,,Handlogten,,,,Ben,C,0,0,82,240,Western Michigan,,12-11-73,Grand Rapids,MI,USA,South Christian,Grand Rapids,MI,USA,0000-00-00,W
hannual01,Alex,Alexander,Murray,Hannum,,,,Alex,F-C,0,0,78.5,210,USC,,19-07-23,Los Angeles,CA,USA,Alexander Hamilton,Los Angeles,CA,USA,18-01-02,W
hanrado01,Don,Donald,,Hanrahan,,,,Don,F,0,0,79,200,Loyola (IL),,06-02-29,Chicago,IL,USA,Foreman,Chicago,IL,USA,08-02-10,W
hansebo01,Bob,Robert,Louis,Hansen,,,II,"Bob, Bobby",G,0,0,78,190,Iowa,,18-01-61,Des Moines,IA,USA,Dowling,West Des Moines,IA,USA,0000-00-00,W
hansore01,Reggie,Reginald,Leonard,Hanson,,,,Reggie,F,0,0,80,195,Kentucky,,06-10-68,Charlotte,NC,USA,Pulaski County,Somerset,KY,USA,0000-00-00,B
hanzlbi01,Bill,William,Henry,Hanzlik,,,,Bill,G-F,0,0,79,185,Notre Dame,,06-12-57,Middletown,OH,USA,Memorial / Lake Oswego,Beloit / Lake Oswego,WI / OR,USA,0000-00-00,W
haranlu01,Luke,Lucas,Cameron,Harangody,,,,Luke,F,0,0,80,246,Notre Dame,,02-01-88,Decatur,IL,USA,Andrean,Merrillville,IN,USA,0000-00-00,W
hardati01,Tim,Timothy,Duane,Hardaway,,,,"Tim, The Bug",G,0,0,72,175,UTEP,,01-09-66,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
hardire01,Reggie,Reginald,,Harding,,,,Reggie,C,0,0,84,249,none,,04-05-42,,,,Northeastern/Moore/Eastern/Christian Inst.,Detroit3/Nashville,MI/TN,USA,02-09-72,B
hardnch01,Charlie,Charles,,Hardnett,,,,Charlie,F-C,0,0,80,220,Grambling,,13-09-38,Atlanta,GA,USA,Carver Vocational,Atlanta,GA,USA,0000-00-00,B
harknje01,Jerry,Jerald,B.,Harkness,,,,Jerry,G,0,0,74,175,Loyola (IL),,07-05-40,New York,NY,USA,DeWitt Clinton,Bronx,NY,USA,0000-00-00,B
harlisk01,Skip,Jules,Peter,Harlicka,,,,Skip,G,0,0,73,178,South Carolina,,14-10-46,Trenton,NJ,USA,Notre Dame,Trenton,NJ,USA,0000-00-00,W
harpemi01,Mike,Michael,Edward,Harper,,,,Mike,C-F,0,0,82,195,North Park,,09-12-57,Chicago,IL,USA,Quigley South,Chicago,IL,USA,0000-00-00,B
harpero01,Ron,Ronald,,Harper,,,,"Ron, Hollywood",G-F,0,0,78,185,Miami (OH),,20-01-64,Dayton,OH,USA,Kiser,Dayton,OH,USA,0000-00-00,B
harprma01,Matt,Matthew,Joseph,Harpring,,,,Matt,F,0,0,79,231,Georgia Tech,,31-05-76,Cincinnati,OH,USA,Marist School,Atlanta,GA,USA,0000-00-00,W
harrial01,Al,Albert,,Harrington,,,,Al,F,0,0,81,230,none,,17-02-80,Los Angeles,CA,USA,Roselle / St. Patrick's,Roselle / Elizabeth,NJ,USA,0000-00-00,B
harriar01,Art,Arthur,Carlos,Harris,,,Jr.,Art,G,0,0,76,185,Stanford,,13-01-47,Chicago,IL,USA,Jordan,Los Angeles,CA,USA,13-10-07,B
harribe01,Bernie,C.,Bernard,Harris,,,,Bernie,F,0,0,82,200,Virginia Commonwealth,,26-11-50,Roanoke,VA,USA,Northside,Roanoke,VA,USA,0000-00-00,B
harribo01,Bob,Robert,Azzel,Harris,,,,"Bob, Gabby, Li'l Abner",F-C,0,0,79,185,Oklahoma A&M,Murray State (OK),16-03-27,Linden,TN,USA,Battleground Academy / Linden,Franklin / Linden,TN,USA,0000-00-00,W
harribo02,Bob,Robert,William,Harrison,,,,"Bob, Tiger",G,0,0,73,190,Michigan,,12-08-27,,,,Woodward,Toledo,OH,USA,0000-00-00,W
harrich01,Chris,Christopher,R.,Harris,,,,Chris,G,0,0,75,190,Dayton,,11-08-33,Southampton,,ENG,Sewanaka,Floral Park,NY,USA,0000-00-00,W
harriju01,Junior,Lorinza,,Harrington,,,,"J.R., Junior",G,0,0,76,180,Wingate,,02-10-80,Wagram,NC,USA,Scotland County,Wagram,NC,USA,0000-00-00,B
harrima01,Manny,Corperryale,L'Adorable,Harris,,,,Manny,G,0,0,77,185,Michigan,,21-09-89,Detroit,MI,USA,Redford,Detroit,MI ,USA,0000-00-00,B
harrist01,Steve,Steven,Dwayne,Harris,,,,Steve,G,0,0,77,195,Tulsa,,15-10-63,Kansas City,MO,USA,Blue Springs,Blue Springs,MO,USA,0000-00-00,B
hassebi01,Billy,William,Joseph,Hassett,,,,Billy,G,0,0,70.5,180,Notre Dame,Georgetown,21-10-21,,,,LaSalle Academy,New York,NY,USA,18-11-92,W
hassejo01,Joe,Joseph,Patrick,Hassett,,,Jr.,"Joe, Joey",G,0,0,77,180,Providence,,11-09-55,Providence,RI,USA,LaSalle,Providence,RI,USA,0000-00-00,W
hattove01,Vern,Walter,Vernon,Hatton,,,,Vern,G,0,0,75,193,Kentucky,,13-01-36,Owingsville,KY,USA,Lafayette,Lexington,KY,USA,0000-00-00,W
hawesst01,Steve,Steven,Sherburne,Hawes,,,,Steve,C-F,0,0,81,220,Washington,,26-05-50,Seattle,WA,USA,Mercer Island,Mercer Island,WA,USA,0000-00-00,W
hawkico01,Connie,Cornelius,L.,Hawkins,,,,"Connie, Hawk",F-C,0,0,80,201,Iowa  (dnp),,17-07-42,Brooklyn,NY,USA,Boys,Brooklyn,NY,USA,0000-00-00,B
hawkima01,Marshall,James,Marshall,Hawkins,,,,Marshall,F,0,0,75,205,Tennessee,,03-08-24,Huntington,WV,USA,Huntington,Huntington,WV,USA,0000-00-00,W
hawkimi01,Michael,Steven,Michael,Hawkins,,,,Michael,G,0,0,72,178,Xavier (OH),,28-10-72,Canton,OH,USA,McKinley,Canton,OH,USA,0000-00-00,B
hawkito01,Tom,Thomas,Jerome,Hawkins,,,,"Tom, Hawk",F,0,0,77,210,Notre Dame,,22-12-36,Chicago,IL,USA,Parker,Chicago,IL,USA,0000-00-00,B
hayesch01,Chuck,Charles,Edward,Hayes,,,Jr.,,F,0,0,78,242,Kentucky,,11-06-83,San Leandro,CA,USA,Modesto Christian,Modesto,CA,USA,0000-00-00,B
hayesst01,Steve,Steven,Leonard,Hayes,,,,Steve,C,0,0,84,205,Idaho State,,02-08-55,American Falls,ID,USA,Aberdeen,Aberdeen,ID,USA,0000-00-00,W
heddehe01,Herm,Herman,Arthur,Hedderick,,,,Herm,G,0,0,77,170,Canisius,,01-01-30,(ht) Erie,PA,USA,Mill Creek,Mill Creek,PA,USA,0000-00-00,W
heinsto01,Tom,Thomas,William,Heinsohn,,,,"Tom, Tommy, Ack-Ack, Heiny, Tommy Gun",F-C,0,0,79,218,Holy Cross,,26-08-34,Union City,NJ,USA,St. Michael's,Union City,NJ,USA,0000-00-00,W
hemridi01,Dick,Ned,Dixon,Hemric,,,,Dick,F,0,0,77,220,Wake Forest,,29-08-33,Jonesville,NC,USA,Jonesville,Jonesville,NC,USA,0000-00-00,W
hendeda01,Dave,David,McKinley,Henderson,,,,Dave,G,0,0,77,195,Duke,,21-07-64,Henderson,NC,USA,Warren County,Warrenton,NC,USA,0000-00-00,B
hendege01,Gerald,Jerome,McKinley,Henderson,,,Sr.,Gerald,G,0,0,74,175,Virginia Commonwealth,,16-01-56,Richmond,VA,USA,Huguenot,Richmond,VA,USA,0000-00-00,B
hendejr01,J.R.,Milton,,Henderson,,,Jr.,J.R.,F,0,0,80,226,UCLA,,30-10-76,Bakersfield,CA,USA,East Bakersfield,Bakersfield,CA,USA,0000-00-00,B
hendeto01,Tom,Thomas,Edward,Henderson,,,,Tom,G,0,0,75,190,Hawaii,San Jacinto JC,26-01-52,Newberry,SC,USA,DeWitt Clinton,Bronx,NY,USA,0000-00-00,B
hennela01,Larry,Lawrence,E.,Hennessy,,,,Larry,G,0,0,75,185,Villanova,,20-05-29,New Rochelle,NY,USA,Blessed Sacrament,New Rochelle,NY,USA,20-08-08,W
henrido01,Don,Donald,Anton,Henriksen,,,,Don,F-C,0,0,79,225,California,Stanford (Ph.D),10-10-29,,,,,,,,14-05-08,W
henryal01,Al,Albert,J.,Henry,,,Jr.,"Al, The Tree",C,0,0,81,190,Wisconsin,,09-02-49,,,,Hamilton,Memphis,TN,USA,0000-00-00,B
henrybi01,Bill,William,Gambrell,Henry,,,,"Bill, Big Bill",C,0,0,81,215,Rice,,27-12-24,Dallas,TX,USA,Highland Park,Dallas,TX,USA,0000-00-00,W
henrysk01,Skeeter,Herman,,Henry,,,,Skeeter,G-F,0,0,79,190,Oklahoma,Midland JC,08-12-67,Dallas,TX,USA,South Grand Prairie,South Grand Prairie,TX,USA,0000-00-00,B
hensost01,Steve,Steven,Michael,Henson,,,,Steve,G,0,0,71,177,Kansas State,,02-02-68,Junction City,KS,USA,McPherson,McPherson,KS,USA,0000-00-00,W
hentzch01,Charlie,Charles,,Hentz,,,,"Charlie, Helicopter",F,0,0,77,210,Arkansas AM&N,,13-09-47,,,,,,,,0000-00-00,B
hermabi01,Bill,William,R.,Herman,,,,Bill,G,0,0,75,170,Mount Union,,17-05-24,,,,,,,,0000-00-00,W
hermskl01,Kleggie,Clarence,Henry,Hermsen,,,,Kleggie,C-F,0,0,80.5,225,Minnesota,,12-03-23,Hill City,MN,USA,Vocational,Minneapolis,MN,USA,02-03-94,W
hertzso01,Sonny,Sidney,,Hertzberg,,,,Sonny,G,0,0,70,175,CCNY,,29-07-22,Brooklyn,NY,USA,Tilden,Brooklyn,NY,USA,25-07-05,W
hewitbi01,Bill,William,Severlyn,Hewitt,,,,Bill,F,0,0,79,210,USC,Mount San Antonio JC,08-08-44,Cambridge,MA,USA,Cambridge Rindge & Latin,Cambridge,MA,USA,0000-00-00,B
hewsoja01,Jack,John,G.,Hewson,,,,Jack,F-C,0,0,78,195,Temple,Bucknell / Muhlenberg,07-09-24,(ht) Waldwick,NJ,USA,,,,,0000-00-00,W
heymaar01,Art,Arthur,Bruce,Heyman,,,,Art,F-G,0,0,77,205,Duke,,24-06-41,New York,NY,USA,Oceanside,Oceanside,NY,USA,0000-00-00,W
hickena01,Nat,Matthew,,Hickey,,,,Nat,G-F,0,0,71,180,none,,30-01-02,,,,,,,,0000-00-00,W
hicksph01,Phil,Phillip,James,Hicks,,,,Phil,F,0,0,79,205,Tulane,,31-01-53,Chicago,IL,USA,Brother Rice,Chicago,IL,USA,0000-00-00,W
higgibi01,Bill,William,,Higgins,,,,Bill,G,0,0,74,180,Ashland,,15-12-52,Toledo,OH,USA,Dunbar,Dayton,OH,USA,0000-00-00,B
higgico01,Cory,Courdon,,Higgins,,,,Cory,G,0,0,77,180,Colorado,,14-06-89,Danville,CA,USA,Monte Vista / IMG Pendleton School,Danville / Bradenton,CA / FL,USA,0000-00-00,B
higgiea01,Earlie,Earle,Brent,Higgins,,,,Sticks,F,0,0,80,195,Eastern Michigan,Casper JC,30-12-46,,,,Ann Arbor,Ann Arbor,MI,USA,0000-00-00,B
higgimi01,Mike,Michael,S.,Higgins,,,,Mike,F,0,0,81,215,Northern Colorado,,17-02-67,Grand Island,NE,USA,West,Greeley,CO,USA,0000-00-00,W
higgiro01,Rod,Roderick,Dwayne,Higgins,,,,Rod,F-C-G,0,0,79,200,Fresno State,,31-01-60,Monroe,LA,USA,Thornton Township,Harvey,IL,USA,0000-00-00,B
higgske01,Kenny,Kenneth,Lee,Higgs,,,Jr.,Kenny,G,0,0,72,180,Louisiana State,,31-01-55,Owensboro,KY,USA,Owensboro,Owensboro,KY,USA,0000-00-00,B
hillhar01,Art,Arthur,Sherwood,Hillhouse,,,,Art,C,0,0,79,220,LIU,Rutgers,12-06-16,,,,Rutherford,Rutherford,NJ,USA,27-10-80,W
hirscme01,Mel,Melvin,M.,Hirsch,,,,Mel,G,0,0,66,165,Brooklyn,,31-07-21,,,,,,,,0000-00-00,W
hitchle01,Lew,Lewis,Rufus,Hitch,,,,Lew,F-C,0,0,80,200,Kansas State,Culver-Stockton JC/Utah/Wichita/Emporia St,16-07-29,Griggsville,IL,USA,Griggsville,Griggsville,IL,USA,08-02-12,W
hoefech01,Charlie,Adolph,Charles,Hoefer,,,,"Dutch, Charlie, Chuck",G,0,0,69,158,Queens,Hofstra?,12-07-17,,,,Newtown,Elmhurst,NY,USA,0000-00-00,W
hogsebo01,Bob,Robert,L.,Hogsett,,,,Bob,F,0,0,79,230,Tennessee,,29-01-41,,,,Holston Valley,Holston Valley,TN,USA,05-12-84,W
hoguedu01,Duke,Paul,H.,Hogue,,,,Duke,C,0,0,81,240,Cincinnati,,28-04-40,Knoxville,TN,USA,Austin,Knoxville,TN,USA,17-08-09,B
hoibefr01,Fred,Fredrick,Kristian,Hoiberg,,,,"Fred, The Mayor",G,0,0,76,203,Iowa State,,15-10-72,Lincoln,NE,USA,Ames,Ames,IA,USA,0000-00-00,W
hollabr01,Brad,John,Bradley,Holland,,,,Brad,G,0,0,75,180,UCLA,,06-12-56,Billings,MT,USA,Crescenta Valley,LaCanada,CA,USA,0000-00-00,W
hollajo01,Joe,Joseph,Burnett,Holland,,,Sr.,Joe,F,0,0,76,185,Kentucky,Berea / Murray State / Iowa,26-09-25,,,,Benton,Benton,KY,USA,18-09-10,W
holmade01,Denny,Dennis,R.,Holman,,,,Denny,G,0,0,75,175,Southern Methodist,,08-10-45,,,,Hillcrest ,Dallas,TX,USA,0000-00-00,W
holstji01,Jim,James,H.,Holstein,,,,Jim,F-G,0,0,74,180,Cincinnati,,24-09-30,,,,Hamilton Catholic,Hamilton,OH,USA,16-12-07,W
holtaw01,A.W.,Alvin,William,Holt,,,,A.W.,F,0,0,79,210,Jackson State,,26-08-46,,,,Brinkley,Jackson,MS,USA,0000-00-00,B
holubdi01,Dick,Richard,W.,Holub,,,,Dick,C,0,0,78,205,LIU,,29-10-21,Racine,WI,USA,Flushing,Flushing,NY,USA,27-07-09,W
holupjo01,Joe,Joseph,J.,Holup,,,,Joe,F,0,0,78,215,George Washington,,26-02-34,(ht) Swoyersville,PA,USA,Swoyersville,Swoyersville,PA,USA,28-01-98,W
holzmre01,Red,William,,Holzman,,,,Red,G,0,0,70,175,CCNY,Baltimore,10-08-20,Brooklyn,NY,USA,Franklin K. Lane,Brooklyn,NY,USA,13-11-98,W
hoopebo01,Bob,Bobby,Joe,Hooper,,,,"Bobby Joe, Bob",G,0,0,72,180,Dayton,,22-12-46,Lee's Creek,OH,USA,Simon Kenton,Dayton,OH,USA,0000-00-00,W
hooveto01,Tom,Thomas,Lee,Hoover,,,Jr.,Tom,C,0,0,81,230,Villanova,,23-01-41,Washington,DC,USA,Dunbar / Archbishop Carroll,Washington,DC,USA,0000-00-00,B
hopkibo01,Bob,Robert,M.,Hopkins,,,,Bob,C-F,0,0,80,205,Grambling,,03-11-34,Jonesboro,LA,USA,Jonesboro,Jonesboro,LA,USA,0000-00-00,B
hoppeda01,Dave,David,Dirk,Hoppen,,,,Dave,C-F,0,0,83,235,Nebraska,,13-03-64,Omaha,NE,USA,Benson,Omaha,NE,USA,0000-00-00,W
horanjo01,Johnny,John,F.,Horan,,,,"Johnny, The Vertical Hyphen",F,0,0,80,190,Dayton,,24-11-32,,,,St. Thomas Military Academy,St. Paul,MN,USA,14-11-80,W
horfoti01,Tito,Alfredo,William,Horford,,,,Tito,C,0,0,85,245,Miami (FL),Louisiana State,19-01-66,LaRomana,,DOM,LaRomana / Marian Christian,LaRomana / Houston,  / TX,DOM/USA,0000-00-00,B
hornaje01,Jeff,Jeffrey,John,Hornacek,,,,Jeff,G,0,0,75,190,Iowa State,,03-05-63,Elmhurst,IL,USA,Lyons Township,LaGrange,IL,USA,0000-00-00,W
hornro01,Ron,Ronnie,Leroy,Horn,,,,Ron,F,0,0,79,220,Indiana,,24-05-38,Marion,IN,USA,Mississinewa,Gas City,IN,USA,05-10-02,W
hortoed01,Ed,Edward,C.,Horton,,,,Ed,F,0,0,80,230,Iowa,,17-12-67,Springfield,IL,USA,Lanphier,Springfield,IL,USA,0000-00-00,B
hoskebi01,Bill,Wilmer,Frederick,Hosket,,,,Bill,F-C,0,0,79.5,225,Ohio State,,20-12-46,Dayton,OH,USA,Belmont,Dayton,OH,USA,0000-00-00,W
houbrbo01,Bob,Robert,J.,Houbregs,,,,"Bob, Houby",C-F,0,0,79,210,Washington,,12-03-32,Vancouver,BC,CAN,Queen Anne,Seattle,WA,USA,0000-00-00,W
houseed01,Eddie,Edward,L.,House,,,II,Eddie,G,0,0,72,176,Arizona State,,14-05-78,Berkeley,CA,USA,Hayward,Union City,CA,USA,0000-00-00,B
howargr01,Greg,Gregory,Darryle,Howard,,,,"Greg, Stretch",F-C,0,0,81,215,New Mexico,Hartnell CC,08-01-48,Pittsburgh,PA,USA,Fifth Avenue,Pittsburgh,PA,USA,0000-00-00,B
howarjo01,Josh,Joshua,Jay,Howard,,,,Josh,F,0,0,78,203,Wake Forest,,28-04-80,Winston-Salem,NC,USA,Glenn / Hargrave,Winston-Salem / Chatham,NC / VA,USA,0000-00-00,B
howarmo01,Mo,Maurice,,Howard,,,,Mo,G,0,0,74,170,Maryland,,25-08-54,Philadelphia,PA,USA,St. Joseph's Prep,Philadelphia,PA,USA,0000-00-00,B
howarot01,Otis,Willie,Otis,Howard,,,,Otis,F,0,0,79,220,Austin Peay,,05-11-56,Oak Ridge,TN,USA,Oak Ridge,Oak Ridge,TN,USA,0000-00-00,B
hubbabo01,Bob,Robert,Cecil,Hubbard,,,,Bob,C-F,0,0,78,215,Springfield,,27-12-22,,,,Cushing Academy / West Springfield,Ashburnham / West Springfield,MA,USA,27-08-11,W
hubbaph01,Phil,Philip,Gregory,Hubbard,,,,Phil,F-C,0,0,80,215,Michigan,,13-12-56,Canton,OH,USA,McKinley,Canton,OH,USA,0000-00-00,B
hudsolo01,Lou,Louis,Clyde,Hudson,,,,"Lou, Sweet Lou, Super Lou",F-G,0,0,76.5,205,Minnesota,,11-07-44,Greensboro,NC,USA,Dudley Senior,Greensboro,NC,USA,0000-00-00,B
humphja01,Jay,John,Jay,Humphries,,,,Jay,G,0,0,75,185,Colorado,,17-10-62,Los Angeles,CA,USA,Inglewood,Inglewood,CA,USA,0000-00-00,B
hundlro01,Rod,Rodney,Clark,Hundley,,,,"Rod, Hot Rod",G,0,0,76,185,West Virginia,,26-10-34,Charleston,WV,USA,Charleston,Charleston,WV,USA,0000-00-00,W
huntele01,Les,Leslie,,Hunter,,,,"Les, Big Game",F-C,0,0,79,210,Loyola (IL),,16-08-42,Nashville,TN,USA,Pearl,Nashville,TN,USA,0000-00-00,B
hurlebo01,Bobby,Robert,Matthew,Hurley,,,,Bobby,G,0,0,72,165,Duke,,28-06-71,Jersey City,NJ,USA,St. Anthony's,Jersey City,NJ,USA,0000-00-00,W
hustoge01,Geoff,Geoffrey,Angier,Huston,,,,Geoff,G,0,0,74,172,Texas Tech,,08-11-57,Brooklyn,NY,USA,Canarsie,Brooklyn,NY,USA,0000-00-00,B
hutchme01,Mel,Melvin,R.,Hutchins,,,,"Mel, Hutch",F-C,0,0,78,200,Brigham Young,,22-11-28,Sacramento,CA,USA,Monrovia,Monrovia,CA,USA,0000-00-00,W
huttojo01,Joe,Joseph,Warren,Hutton,,,Jr.,Joe,G,0,0,73,170,Hamline,,06-10-28,Excelsior,MN,USA,Wilson,St. Paul,MN,USA,20-10-09,W
hydergr01,Greg,Gregory,Peck,Hyder,,,,Greg,F,0,0,78,215,Eastern New Mexico,,21-06-48,,,,Victor Valley,Victorville,CA,USA,0000-00-00,B
iavarma01,Marc,Marcus,John,Iavaroni,,,,Marc,F,0,0,80,210,Virginia,,15-09-56,Jamaica,NY,USA,Kennedy,Plainview,NY,USA,0000-00-00,W
ingelto01,Tom,Thomas,J.,Ingelsby,,,,Tom,G,0,0,75,180,Villanova,,12-02-51,Philadelphia,PA,USA,Cardinal O'Hara,Philadelphia,PA,USA,0000-00-00,W
ingramc01,McCoy,Joel,McCoy,Ingram,,,,McCoy,F,0,0,80,210,Jackson State,,31-08-31,,,,,,,,0000-00-00,B
